date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:19:39	1721/1721	---M--	200	added ('OK')	image/png	etag:%223c0178b106101070783018be8cbff7f9%22	https://prod-discovery.edx-cdn.org/organization/logos/9c5eef81-4eac-4f0d-9ca1-c668ccce5d73-af28b99903dc.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/9c5eef81-4eac-4f0d-9ca1-c668ccce5d73-af28b99903dc.png	(from https://www.edx.org/schools-partners)
06:19:40	540110/540110	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-83dce%22	https://www.edx.org/school/iitbombayx	C:/10Intership/areospace%20engineer/www.edx.org/school/iitbombayx.html	(from https://www.edx.org/schools-partners)
06:19:40	5490/5490	---M--	200	added ('OK')	image/png	etag:%22dd137eef9e55c16809e06e054084a905%22	https://prod-discovery.edx-cdn.org/organization/logos/410f25d0-d67b-4a90-b7e3-8a856eece7e1-5a926942dd45.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/410f25d0-d67b-4a90-b7e3-8a856eece7e1-5a926942dd45.png	(from https://www.edx.org/schools-partners)
06:19:41	546615/546615	---MCZ	200	added ('OK')	text/html	etag:W/%2263488534-85737%22	https://www.edx.org/school/imperialx	C:/10Intership/areospace%20engineer/www.edx.org/school/imperialx.html	(from https://www.edx.org/schools-partners)
06:19:41	3994/3994	---M--	200	added ('OK')	image/png	etag:%22b01507b33c78babca67cf30847c95022%22	https://prod-discovery.edx-cdn.org/organization/logos/b7b5c4b8-9908-4caa-8e02-453a2a960b0b-9cda9ffb8e95.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/b7b5c4b8-9908-4caa-8e02-453a2a960b0b-9cda9ffb8e95.png	(from https://www.edx.org/schools-partners)
06:19:43	3505/3505	---M--	200	added ('OK')	image/png	etag:%22330f17eef65843fc32da07ed4fbb31b3%22	https://prod-discovery.edx-cdn.org/organization/logos/7205f972-57a3-4313-a7ea-7dfa0645d965-399b53df1455.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/7205f972-57a3-4313-a7ea-7dfa0645d965-399b53df1455.png	(from https://www.edx.org/schools-partners)
06:19:43	551371/551371	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-869cb%22	https://www.edx.org/school/kuleuvenx	C:/10Intership/areospace%20engineer/www.edx.org/school/kuleuvenx.html	(from https://www.edx.org/schools-partners)
06:19:44	534731/534731	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-828cb%22	https://www.edx.org/school/kyotoux	C:/10Intership/areospace%20engineer/www.edx.org/school/kyotoux.html	(from https://www.edx.org/schools-partners)
06:19:45	3168/3168	---M--	200	added ('OK')	image/png	etag:%229b6cfd62d90db844ba4e1e1270174c37%22	https://prod-discovery.edx-cdn.org/organization/logos/697091f9-b97d-4d38-a7c5-621353e7551c-947eaa9afcfd.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/697091f9-b97d-4d38-a7c5-621353e7551c-947eaa9afcfd.png	(from https://www.edx.org/schools-partners)
06:19:47	520258/520258	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-7f042%22	https://www.edx.org/school/mcgillx	C:/10Intership/areospace%20engineer/www.edx.org/school/mcgillx.html	(from https://www.edx.org/schools-partners)
06:19:47	7572/7572	---M--	200	added ('OK')	image/png	etag:%221c76ddf2fb8bb2bfe4bec6f9570fe331%22	https://prod-discovery.edx-cdn.org/organization/logos/b4588b9d-da66-4cee-a022-14500c8973d9-9778580f1302.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/b4588b9d-da66-4cee-a022-14500c8973d9-9778580f1302.png	(from https://www.edx.org/schools-partners)
06:19:49	553178/553178	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-870da%22	https://www.edx.org/school/pekingx	C:/10Intership/areospace%20engineer/www.edx.org/school/pekingx.html	(from https://www.edx.org/schools-partners)
06:19:49	2765/2765	---M--	200	added ('OK')	image/png	etag:%22d4e5d49aa956e1971876fced5e3a6d7f%22	https://prod-discovery.edx-cdn.org/organization/logos/797a0982-fdc1-440e-85b2-0295d84baff6-65a0a6a6bd9a.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/797a0982-fdc1-440e-85b2-0295d84baff6-65a0a6a6bd9a.png	(from https://www.edx.org/schools-partners)
06:19:50	525380/525380	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-80444%22	https://www.edx.org/school/princetonx	C:/10Intership/areospace%20engineer/www.edx.org/school/princetonx.html	(from https://www.edx.org/schools-partners)
06:19:50	3930/3930	---M--	200	added ('OK')	image/png	etag:%22addc90c98aeb76e75ffa3a3e54fc941f%22	https://prod-discovery.edx-cdn.org/organization/logos/bfcc2e63-9cf2-4f18-968a-e44fd5cf0b7d-92924d377243.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/bfcc2e63-9cf2-4f18-968a-e44fd5cf0b7d-92924d377243.png	(from https://www.edx.org/schools-partners)
06:19:52	559366/559366	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-88906%22	https://www.edx.org/school/ricex	C:/10Intership/areospace%20engineer/www.edx.org/school/ricex.html	(from https://www.edx.org/schools-partners)
06:19:52	4712/4712	---M--	200	added ('OK')	image/png	etag:%22be8e17981fff266c0a1e3a5a998aa3bb%22	https://prod-discovery.edx-cdn.org/organization/logos/3e0f3544-6626-4373-afb9-b21e0e66a571-9317ec003c4d.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/3e0f3544-6626-4373-afb9-b21e0e66a571-9317ec003c4d.png	(from https://www.edx.org/schools-partners)
06:19:54	2825/2825	---M--	200	added ('OK')	image/png	etag:%2256c2df652e31d529fb60c59126de22a7%22	https://prod-discovery.edx-cdn.org/organization/logos/16c5f1e0-9d68-4771-bb5e-4148cb95cba9-c61990083882.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/16c5f1e0-9d68-4771-bb5e-4148cb95cba9-c61990083882.png	(from https://www.edx.org/schools-partners)
06:19:54	651292/651292	---MCZ	200	added ('OK')	text/html	etag:W/%2263488534-9f01c%22	https://www.edx.org/school/stanfordonline	C:/10Intership/areospace%20engineer/www.edx.org/school/stanfordonline.html	(from https://www.edx.org/schools-partners)
06:19:55	545788/545788	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-853fc%22	https://www.edx.org/school/snux	C:/10Intership/areospace%20engineer/www.edx.org/school/snux.html	(from https://www.edx.org/schools-partners)
06:19:55	13835/13835	---M--	200	added ('OK')	image/png	etag:%2295e982515deef00f2c0193b05423dbbc%22	https://prod-discovery.edx-cdn.org/organization/logos/f53a7458-c79b-4524-97cf-28241114230e-e47d44123c3b.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/f53a7458-c79b-4524-97cf-28241114230e-e47d44123c3b.png	(from https://www.edx.org/schools-partners)
06:19:57	543683/543683	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-84bc3%22	https://www.edx.org/school/tumx	C:/10Intership/areospace%20engineer/www.edx.org/school/tumx.html	(from https://www.edx.org/schools-partners)
06:19:57	5416/5416	---M--	200	added ('OK')	image/png	etag:%226d0418f4a0c3fbb3f275911d76c68287%22	https://prod-discovery.edx-cdn.org/organization/logos/a455918c-387b-46b2-b943-d4b8f3edcf56-99c3e2021759.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/a455918c-387b-46b2-b943-d4b8f3edcf56-99c3e2021759.png	(from https://www.edx.org/schools-partners)
06:19:58	3873/3873	---M--	200	added ('OK')	image/png	etag:%2258622698207909fb07ff669a264d8632%22	https://prod-discovery.edx-cdn.org/organization/logos/8537d31f-01b4-40fd-b652-e17b38eefe41-7956b2a3cd04.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/8537d31f-01b4-40fd-b652-e17b38eefe41-7956b2a3cd04.png	(from https://www.edx.org/schools-partners)
06:19:59	595878/595878	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-917a6%22	https://www.edx.org/school/gtx	C:/10Intership/areospace%20engineer/www.edx.org/school/gtx.html	(from https://www.edx.org/schools-partners)
06:20:00	545705/545705	---MCZ	200	added ('OK')	text/html	etag:W/%2263488530-853a9%22	https://www.edx.org/school/hkustx	C:/10Intership/areospace%20engineer/www.edx.org/school/hkustx.html	(from https://www.edx.org/schools-partners)
06:20:01	2577/2577	---M--	200	added ('OK')	image/png	etag:%22f30fe1abb9608dd9f30adeae9ee16aa6%22	https://prod-discovery.edx-cdn.org/organization/logos/b736b120-95f6-4ac5-83d0-138fedbbbda2-ed8f10dbd8ba.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/b736b120-95f6-4ac5-83d0-138fedbbbda2-ed8f10dbd8ba.png	(from https://www.edx.org/schools-partners)
06:20:02	547043/547043	---MCZ	200	added ('OK')	text/html	etag:W/%2263488534-858e3%22	https://www.edx.org/school/nus	C:/10Intership/areospace%20engineer/www.edx.org/school/nus.html	(from https://www.edx.org/schools-partners)
06:20:02	10643/10643	---M--	200	added ('OK')	image/png	etag:%22597df07fae55ce443503108d2aaa9781%22	https://prod-discovery.edx-cdn.org/organization/logos/f09b5f8c-1a50-4210-b5c0-a3bb0fb9ebf8-eb1aabeda8fe.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/f09b5f8c-1a50-4210-b5c0-a3bb0fb9ebf8-eb1aabeda8fe.png	(from https://www.edx.org/schools-partners)
06:20:04	555911/555911	---MCZ	200	added ('OK')	text/html	etag:W/%2263488534-87b87%22	https://www.edx.org/school/uc-san-diegox	C:/10Intership/areospace%20engineer/www.edx.org/school/uc-san-diegox.html	(from https://www.edx.org/schools-partners)
06:20:05	2945/2945	---M--	200	added ('OK')	image/png	etag:%22c70acb901d9a86c1b5bb79e912c8119a%22	https://prod-discovery.edx-cdn.org/organization/logos/c7f335bb-f97c-4472-af09-65ae60197005-7d797d964ddb.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/c7f335bb-f97c-4472-af09-65ae60197005-7d797d964ddb.png	(from https://www.edx.org/schools-partners)
06:20:06	550760/550760	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-86768%22	https://www.edx.org/school/edinburghx	C:/10Intership/areospace%20engineer/www.edx.org/school/edinburghx.html	(from https://www.edx.org/schools-partners)
06:20:06	9662/9662	---M--	200	added ('OK')	image/png	etag:%22e0ef17ff8f7c33ec69ac236e0477c5d5%22	https://prod-discovery.edx-cdn.org/organization/logos/bc823bd7-b910-4e23-a5fd-ac7283f02c1e-66ced298a065.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/bc823bd7-b910-4e23-a5fd-ac7283f02c1e-66ced298a065.png	(from https://www.edx.org/schools-partners)
06:20:08	6053/6053	---M--	200	added ('OK')	image/png	etag:%22a8aa6ab92178222dcc3cb878da4c9213%22	https://prod-discovery.edx-cdn.org/organization/logos/11d8415d-2b1f-4996-8d26-e93bdd6b402a-77748be29828.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/11d8415d-2b1f-4996-8d26-e93bdd6b402a-77748be29828.png	(from https://www.edx.org/schools-partners)
06:20:08	527280/527280	---MCZ	200	added ('OK')	text/html	etag:W/%2263488534-80bb0%22	https://www.edx.org/school/uicelandx	C:/10Intership/areospace%20engineer/www.edx.org/school/uicelandx.html	(from https://www.edx.org/schools-partners)
06:20:08	2300/2300	---M--	200	added ('OK')	image/png	etag:%229a2e7089a6802e03f924c45b82fc072d%22	https://prod-discovery.edx-cdn.org/organization/logos/ebf3ff9d-a40b-4cbe-84a1-ef7fe4f35beb-61ffe82bb9c2.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/ebf3ff9d-a40b-4cbe-84a1-ef7fe4f35beb-61ffe82bb9c2.png	(from https://www.edx.org/schools-partners)
06:20:09	589701/589701	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-8ff85%22	https://www.edx.org/school/michiganx	C:/10Intership/areospace%20engineer/www.edx.org/school/michiganx.html	(from https://www.edx.org/schools-partners)
06:20:10	530504/530504	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-81848%22	https://www.edx.org/school/utokyox	C:/10Intership/areospace%20engineer/www.edx.org/school/utokyox.html	(from https://www.edx.org/schools-partners)
06:20:11	2867/2867	---M--	200	added ('OK')	image/png	etag:%22119e46d53489ce0c15977f00ef35ffda%22	https://prod-discovery.edx-cdn.org/organization/logos/234a2849-1ac0-44fc-a5bd-2ab0e4e077fe-a4cfba8cf9f8.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/234a2849-1ac0-44fc-a5bd-2ab0e4e077fe-a4cfba8cf9f8.png	(from https://www.edx.org/schools-partners)
